Data File	C:\Users\GPC\Documents\OmniSEC Data\Salty\2023 01 Jan\2023-02-16_15;04;39_230216_SS_P-SS065_01.vdt
Sample ID	230216 SS P-SS065
Method File Name	202301JanCalibration-0011.vcm
Date Acquired	Feb 16, 2023 - 15:04:39
Solvent	THF
Operator	admin : Administrator
Column Set	GMHxl
System	Salty
Flow Rate (ml/min)	 1.000
Inj. Vol. (ul)	100.000
Vol. Inc. (ml)	0.00333
Det. Temp (Deg C)	 0.000
Col. Temp (Deg C)	35.000

Parameter	Input	Calculated
Sample Conc. (mg/ml)	 0.800	0.0
Sample Recovery()	0.0	 0.000
Sample dn/dc (ml/g)	 0.000	 0.000
Sample dA/dc (ml/g)	 0.000	 0.000
Initial IP	29.140

Ret. Vol.	 17.12
Mn - (Daltons)	 18325
Mw - (Daltons)	 28032
Mz - (Daltons)	 39177
Mp - (Daltons)	 27717
IV - (dl/g)	0.0000
Radius - (nm)	  0.00
RI Area - (mvml)	279.15
UV Area - (mvml)	  0.00
RALS Area - (mvml)	  0.00
LALS Area - (mvml)	  0.00
DP Area - (mvml)	  0.00
Wt Fr. (A)	 0.000
Wt Fr. (Peak)	 1.000
M-H a	 0.000
M-H logK	 0.000
Bn - (per molecule)	 0.000

Ret. Vol.	RI	UV	IV - DP	IV -  IP	Adjusted RI	Adjusted UV	Adjusted IV - DP	Adjusted IV -  IP	Molecular Weight	Cumulative Weight Fraction	Normalized Wt Fr	Normalized Mole Fraction	Conc.	WF/dLogM
1.42000	15.732	-0.986	294.839	28.85830										
1.42333	15.778	-1.036	294.824	28.85830										
1.42667	15.748	-1.087	294.809	28.85769										
1.43000	15.748	-1.116	294.824	28.85586										
1.43333	15.656	-1.116	294.839	28.85586										
1.43667	15.702	-1.116	294.855	28.85586										
1.44000	15.687	-1.116	294.855	28.85525										
1.44333	15.702	-1.116	294.870	28.85403										
1.44667	15.671	-1.097	294.900	28.85403										
1.45000	15.732	-1.055	294.900	28.85403										
1.45333	15.763	-1.013	294.885	28.85403										
1.45667	15.748	-0.971	294.885	28.85281										
1.46000	15.717	-0.928	294.885	28.85220										
1.46333	15.732	-0.917	294.885	28.85220										
1.46667	15.763	-0.943	294.870	28.85281										
1.47000	15.732	-0.968	294.855	28.85220										
1.47333	15.748	-0.993	294.855	28.85159										
1.47667	15.793	-1.019	294.870	28.85098										
1.48000	15.778	-1.048	294.870	28.85098										
1.48333	15.748	-1.082	294.855	28.85037										
1.48667	15.732	-1.116	294.839	28.84915										
1.49000	15.702	-1.149	294.839	28.84793										
1.49333	15.656	-1.183	294.855	28.84731										
1.49667	15.671	-1.204	294.855	28.84731										
1.50000	15.625	-1.213	294.855	28.84670										
1.50333	15.625	-1.221	294.870	28.84548										
1.50667	15.625	-1.230	294.885	28.84487										
1.51000	15.625	-1.238	294.885	28.84548										
1.51333	15.625	-1.251	294.870	28.84609										
1.51667	15.656	-1.268	294.855	28.84609										
1.52000	15.671	-1.285	294.855	28.84670										
1.52333	15.702	-1.301	294.870	28.84854										
1.52667	15.732	-1.318	294.870	28.85037										
1.53000	15.793	-1.322	294.855	28.85220										
1.53333	15.793	-1.313	294.870	28.85281										
1.53667	15.778	-1.305	294.900	28.85342										
1.54000	15.809	-1.296	294.900	28.85525										
1.54333	15.778	-1.288	294.885	28.85647										
1.54667	15.748	-1.280	294.870	28.85647										
1.55000	15.793	-1.271	294.855	28.85647										
1.55333	15.793	-1.263	294.839	28.85708										
1.55667	15.763	-1.254	294.824	28.85708										
1.56000	15.778	-1.246	294.809	28.85708										
1.56333	15.793	-1.223	294.809	28.85586										
1.56667	15.748	-1.189	294.839	28.85525										
1.57000	15.763	-1.156	294.855	28.85586										
1.57333	15.809	-1.122	294.855	28.85647										
1.57667	15.793	-1.088	294.855	28.85525										
1.58000	15.763	-1.093	294.885	28.85403										
1.58333	15.763	-1.127	294.900	28.85403										
1.58667	15.778	-1.161	294.900	28.85342										
1.59000	15.732	-1.195	294.885	28.85220										
1.59333	15.732	-1.228	294.885	28.85098										
1.59667	15.732	-1.252	294.885	28.85037										
1.60000	15.717	-1.269	294.900	28.85037										
1.60333	15.687	-1.286	294.885	28.85037										
1.60667	15.687	-1.303	294.885	28.84915										
1.61000	15.717	-1.320	294.900	28.84793										
1.61333	15.702	-1.285	294.931	28.84793										
1.61667	15.748	-1.217	294.931	28.84854										
1.62000	15.809	-1.150	294.931	28.84976										
1.62333	15.809	-1.082	294.931	28.85037										
1.62667	15.793	-1.015	294.931	28.85159										
1.63000	15.809	-1.000	294.931	28.85342										
1.63333	15.824	-1.017	294.916	28.85525										
1.63667	15.748	-1.034	294.900	28.85586										
1.64000	15.763	-1.051	294.916	28.85586										
1.64333	15.778	-1.068	294.931	28.85647										
1.64667	15.793	-1.085	294.916	28.85769										
1.65000	15.763	-1.102	294.885	28.85769										
1.65333	15.793	-1.119	294.870	28.85647										
1.65667	15.809	-1.135	294.870	28.85647										
1.66000	15.778	-1.152	294.870	28.85647										
1.66333	15.763	-1.164	294.855	28.85586										
1.66667	15.793	-1.172	294.855	28.85403										
1.67000	15.778	-1.180	294.870	28.85159										
1.67333	15.748	-1.189	294.885	28.84915										
1.67667	15.748	-1.197	294.885	28.84793										
1.68000	15.778	-1.189	294.870	28.84609										
1.68333	15.732	-1.172	294.870	28.84426										
1.68667	15.702	-1.155	294.885	28.84304										
1.69000	15.748	-1.138	294.885	28.84365										
1.69333	15.778	-1.121	294.870	28.84426										
1.69667	15.732	-1.139	294.870	28.84365										
1.70000	15.778	-1.173	294.870	28.84304										
1.70333	15.809	-1.207	294.885	28.84304										
1.70667	15.748	-1.241	294.900	28.84365										
1.71000	15.763	-1.274	294.900	28.84304										
1.71333	15.748	-1.278	294.916	28.84182										
1.71667	15.702	-1.270	294.946	28.84060										
1.72000	15.717	-1.261	294.961	28.84060										
1.72333	15.702	-1.253	294.946	28.84060										
1.72667	15.687	-1.244	294.931	28.84060										
1.73000	15.702	-1.248	294.916	28.84060										
1.73333	15.687	-1.257	294.916	28.84121										
1.73667	15.687	-1.265	294.900	28.84304										
1.74000	15.748	-1.274	294.885	28.84426										
1.74333	15.748	-1.282	294.900	28.84426										
1.74667	15.763	-1.303	294.916	28.84365										
1.75000	15.778	-1.328	294.931	28.84487										
1.75333	15.793	-1.354	294.931	28.84548										
1.75667	15.763	-1.379	294.916	28.84426										
1.76000	15.748	-1.404	294.916	28.84243										
1.76333	15.763	-1.391	294.946	28.84182										
1.76667	15.778	-1.366	294.946	28.84182										
1.77000	15.748	-1.340	294.931	28.84121										
1.77333	15.748	-1.315	294.931	28.83938										
1.77667	15.778	-1.290	294.946	28.83877										
1.78000	15.732	-1.271	294.946	28.83938										
1.78333	15.748	-1.254	294.946	28.83938										
1.78667	15.778	-1.237	294.946	28.83877										
1.79000	15.763	-1.220	294.961	28.83877										
1.79333	15.748	-1.204	294.977	28.83877										
1.79667	15.748	-1.227	294.992	28.83938										
1.80000	15.763	-1.261	294.977	28.83999										
1.80333	15.702	-1.294	294.992	28.83938										
1.80667	15.717	-1.328	295.022	28.83877										
1.81000	15.687	-1.362	295.038	28.83877										
1.81333	15.748	-1.368	295.038	28.83877										
1.81667	15.671	-1.368	295.038	28.83694										
1.82000	15.717	-1.368	295.038	28.83511										
1.82333	15.717	-1.368	295.053	28.83389										
1.82667	15.732	-1.368	295.068	28.83389										
1.83000	15.687	-1.382	295.053	28.83389										
1.83333	15.732	-1.399	295.053	28.83328										
1.83667	15.732	-1.416	295.068	28.83389										
1.84000	15.732	-1.433	295.068	28.83572										
1.84333	15.717	-1.450	295.053	28.83755										
1.84667	15.732	-1.445	295.038	28.83877										
1.85000	15.717	-1.437	295.038	28.83999										
1.85333	15.717	-1.428	295.038	28.84121										
1.85667	15.732	-1.420	295.038	28.84304										
1.86000	15.763	-1.411	294.992	28.84487										
1.86333	15.763	-1.396	294.977	28.84548										
1.86667	15.793	-1.379	294.977	28.84609										
1.87000	15.809	-1.362	294.992	28.84731										
1.87333	15.824	-1.345	294.977	28.84854										
1.87667	15.839	-1.328	294.977	28.84854										
1.88000	15.870	-1.311	294.977	28.84793										
1.88333	15.839	-1.295	294.977	28.84793										
1.88667	15.809	-1.278	294.961	28.84854										
1.89000	15.824	-1.261	294.946	28.84854										
1.89333	15.778	-1.244	294.946	28.84731										
1.89667	15.732	-1.318	294.977	28.84609										
1.90000	15.763	-1.402	295.007	28.84609										
1.90333	15.748	-1.486	295.022	28.84670										
1.90667	15.732	-1.570	295.007	28.84670										
1.91000	15.793	-1.655	295.007	28.84731										
1.91333	15.778	-1.639	294.992	28.84854										
1.91667	15.778	-1.614	294.977	28.84976										
1.92000	15.854	-1.589	294.946	28.85037										
1.92333	15.824	-1.563	294.931	28.85037										
1.92667	15.793	-1.538	294.931	28.84976										
1.93000	15.809	-1.521	294.946	28.85037										
1.93333	15.839	-1.504	294.946	28.85098										
1.93667	15.778	-1.487	294.931	28.85037										
1.94000	15.793	-1.470	294.946	28.84976										
1.94333	15.824	-1.453	294.961	28.84976										
1.94667	15.809	-1.397	294.961	28.84976										
1.95000	15.809	-1.338	294.931	28.84976										
1.95333	15.824	-1.278	294.931	28.84915										
1.95667	15.839	-1.219	294.946	28.84854										
1.96000	15.793	-1.160	294.961	28.84854										
1.96333	15.824	-1.199	294.961	28.84915										
1.96667	15.839	-1.241	294.961	28.84915										
1.97000	15.809	-1.283	294.961	28.84854										
1.97333	15.809	-1.325	294.977	28.84793										
1.97667	15.824	-1.367	294.977	28.84854										
1.98000	15.870	-1.360	294.961	28.84854										
1.98333	15.839	-1.352	294.961	28.84731										
1.98667	15.870	-1.343	294.992	28.84670										
1.99000	15.885	-1.335	295.007	28.84670										
1.99333	15.870	-1.326	295.022	28.84731										
1.99667	15.839	-1.376	295.022	28.84793										
2.00000	15.809	-1.427	295.038	28.84854										
2.00333	15.839	-1.478	295.038	28.84915										
2.00667	15.778	-1.528	295.038	28.85037										
2.01000	15.824	-1.578	295.007	28.85037										
2.01333	15.824	-1.544	294.992	28.84915										
2.01667	15.839	-1.511	294.977	28.84793										
2.02000	15.809	-1.477	294.992	28.84731										
2.02333	15.824	-1.443	294.992	28.84731										
2.02667	15.809	-1.410	294.992	28.84670										
2.03000	15.778	-1.393	295.007	28.84548										
2.03333	15.763	-1.376	295.053	28.84487										
2.03667	15.748	-1.359	295.053	28.84609										
2.04000	15.748	-1.342	295.038	28.84670										
2.04333	15.748	-1.328	295.022	28.84731										
2.04667	15.748	-1.370	295.022	28.84915										
2.05000	15.809	-1.412	295.007	28.85159										
2.05333	15.824	-1.455	294.992	28.85403										
2.05667	15.885	-1.497	294.961	28.85586										
2.06000	15.915	-1.534	294.961	28.85708										
2.06333	15.931	-1.501	294.961	28.85708										
2.06667	15.900	-1.467	294.961	28.85830										
2.07000	15.931	-1.433	294.946	28.85830										
2.07333	15.885	-1.399	294.931	28.85769										
2.07667	15.870	-1.368	294.931	28.85647										
2.08000	15.900	-1.359	294.946	28.85647										
2.08333	15.854	-1.351	294.946	28.85647										
2.08667	15.824	-1.342	294.931	28.85647										
2.09000	15.870	-1.334	294.931	28.85525										
2.09333	15.824	-1.326	294.946	28.85525										
2.09667	15.793	-1.326	294.946	28.85525										
2.10000	15.854	-1.326	294.931	28.85586										
2.10333	15.870	-1.326	294.931	28.85525										
2.10667	15.824	-1.326	294.961	28.85525										
2.11000	15.870	-1.330	294.977	28.85525										
2.11333	15.900	-1.364	294.961	28.85708										
2.11667	15.885	-1.397	294.931	28.85708										
2.12000	15.885	-1.431	294.916	28.85769										
2.12333	15.931	-1.465	294.900	28.85891										
2.12667	15.931	-1.494	294.885	28.86074										
2.13000	15.946	-1.494	294.870	28.86135										
2.13333	15.992	-1.494	294.870	28.86135										
2.13667	15.992	-1.494	294.885	28.86013										
2.14000	15.992	-1.494	294.916	28.86013										
2.14333	15.992	-1.496	294.931	28.86013										
2.14667	15.992	-1.504	294.931	28.85952										
2.15000	15.976	-1.512	294.946	28.85891										
2.15333	15.976	-1.521	294.961	28.85769										
2.15667	15.992	-1.529	294.961	28.85708										
2.16000	15.946	-1.534	294.946	28.85708										
2.16333	15.915	-1.517	294.946	28.85647										
2.16667	15.915	-1.500	294.961	28.85525										
2.17000	15.946	-1.483	294.992	28.85586										
2.17333	15.885	-1.466	294.992	28.85708										
2.17667	15.915	-1.454	294.992	28.85708										
2.18000	15.915	-1.462	294.992	28.85708										
2.18333	15.915	-1.471	294.992	28.85708										
2.18667	15.870	-1.479	294.977	28.85830										
2.19000	15.900	-1.488	294.961	28.85830										
2.19333	15.946	-1.501	294.931	28.85830										
2.19667	15.931	-1.535	294.931	28.85769										
2.20000	15.915	-1.568	294.946	28.85769										
2.20333	15.931	-1.602	294.946	28.85830										
2.20667	15.961	-1.636	294.931	28.85830										
2.21000	15.885	-1.662	294.946	28.85647										
2.21333	15.900	-1.662	294.961	28.85464										
2.21667	15.885	-1.662	294.961	28.85464										
2.22000	15.870	-1.662	294.946	28.85342										
2.22333	15.839	-1.662	294.961	28.85159										
2.22667	15.870	-1.664	294.977	28.85098										
2.23000	15.900	-1.673	295.007	28.85220										
2.23333	15.900	-1.681	295.007	28.85342										
2.23667	15.931	-1.690	295.007	28.85464										
2.24000	15.961	-1.698	294.992	28.85525										
2.24333	15.961	-1.702	294.992	28.85525										
2.24667	15.946	-1.694	294.977	28.85525										
2.25000	15.976	-1.685	294.946	28.85525										
2.25333	15.931	-1.677	294.916	28.85403										
2.25667	15.915	-1.669	294.916	28.85220										
2.26000	15.931	-1.667	294.931	28.85159										
2.26333	15.885	-1.684	294.946	28.85159										
2.26667	15.885	-1.700	294.961	28.85098										
2.27000	15.946	-1.717	294.977	28.84976										
2.27333	15.870	-1.734	294.992	28.84976										
2.27667	15.870	-1.751	295.007	28.85037										
2.28000	15.931	-1.768	294.992	28.85037										
2.28333	15.870	-1.785	294.977	28.84976										
2.28667	15.839	-1.802	294.992	28.84915										
2.29000	15.900	-1.818	295.022	28.84915										
2.29333	15.885	-1.823	295.022	28.84976										
2.29667	15.870	-1.798	295.007	28.85037										
2.30000	15.915	-1.772	295.007	28.84976										
2.30333	15.946	-1.747	295.022	28.84976										
2.30667	15.915	-1.722	295.038	28.85037										
2.31000	15.931	-1.694	295.022	28.85098										
2.31333	15.961	-1.660	295.022	28.85037										
2.31667	15.915	-1.627	295.053	28.84976										
2.32000	15.900	-1.593	295.068	28.84976										
2.32333	15.915	-1.559	295.053	28.85037										
2.32667	15.946	-1.556	295.038	28.85037										
2.33000	15.915	-1.615	295.038	28.84976										
2.33333	15.946	-1.674	295.038	28.84976										
2.33667	16.007	-1.733	295.053	28.84976										
2.34000	16.007	-1.792	295.053	28.84976										
2.34333	15.992	-1.813	295.053	28.84854										
2.34667	15.992	-1.763	295.068	28.84731										
2.35000	16.037	-1.712	295.099	28.84670										
2.35333	15.961	-1.661	295.099	28.84793										
2.35667	16.007	-1.611	295.099	28.84854										
2.36000	16.022	-1.600	295.114	28.84915										
2.36333	16.007	-1.659	295.129	28.84976										
2.36667	15.992	-1.718	295.129	28.85098										
2.37000	16.022	-1.777	295.114	28.85098										
2.37333	16.053	-1.836	295.099	28.85037										
2.37667	16.007	-1.879	295.099	28.84976										
2.38000	16.022	-1.896	295.099	28.85037										
2.38333	16.037	-1.912	295.099	28.85098										
2.38667	16.007	-1.929	295.099	28.85220										
2.39000	15.961	-1.946	295.099	28.85281										
2.39333	15.961	-1.953	295.099	28.85281										
2.39667	16.022	-1.945	295.114	28.85342										
2.40000	15.992	-1.936	295.083	28.85525										
2.40333	16.037	-1.928	295.038	28.85586										
2.40667	16.083	-1.919	295.022	28.85525										
2.41000	16.053	-1.907	295.038	28.85525										
2.41333	16.007	-1.891	295.038	28.85647										
2.41667	16.022	-1.874	295.038	28.85647										
2.42000	16.007	-1.857	295.053	28.85525										
2.42333	15.976	-1.840	295.068	28.85464										
2.42667	16.053	-1.841	295.083	28.85525										
2.43000	16.114	-1.866	295.068	28.85525										
2.43333	16.083	-1.892	295.053	28.85464										
2.43667	16.083	-1.917	295.068	28.85342										
2.44000	16.083	-1.942	295.083	28.85281										
2.44333	16.007	-1.967	295.083	28.85281										
2.44667	15.946	-1.993	295.083	28.85220										
2.45000	16.022	-2.018	295.083	28.85037										
2.45333	15.976	-2.043	295.099	28.84976										
2.45667	15.961	-2.069	295.114	28.85037										
2.46000	16.022	-2.044	295.099	28.85037										
2.46333	15.976	-1.959	295.068	28.84976										
2.46667	15.931	-1.875	295.068	28.84915										
2.47000	15.976	-1.791	295.068	28.84915										
2.47333	15.976	-1.707	295.053	28.84915										
2.47667	15.976	-1.690	295.038	28.84915										
2.48000	16.007	-1.749	295.038	28.84854										
2.48333	16.007	-1.808	295.053	28.84793										
2.48667	15.992	-1.867	295.068	28.84793										
2.49000	16.007	-1.926	295.068	28.84793										
2.49333	16.053	-1.956	295.053	28.84793										
2.49667	16.068	-1.956	295.053	28.84731										
2.50000	16.053	-1.956	295.053	28.84793										
2.50333	16.114	-1.956	295.038	28.84854										
2.50667	16.068	-1.956	295.022	28.84976										
2.51000	16.007	-1.948	295.022	28.84915										
2.51333	16.022	-1.931	295.053	28.84915										
2.51667	16.007	-1.914	295.083	28.84976										
2.52000	15.976	-1.897	295.083	28.85098										
2.52333	16.007	-1.880	295.068	28.85037										
2.52667	16.068	-1.868	295.083	28.85037										
2.53000	16.022	-1.860	295.099	28.85037										
2.53333	16.037	-1.851	295.099	28.85098										
2.53667	16.037	-1.843	295.083	28.85159										
2.54000	16.083	-1.834	295.083	28.85159										
2.54333	16.022	-1.826	295.083	28.85098										
2.54667	16.037	-1.817	295.083	28.85159										
2.55000	16.099	-1.809	295.068	28.85220										
2.55333	16.068	-1.801	295.068	28.85159										
2.55667	16.022	-1.792	295.083	28.85098										
2.56000	16.037	-1.798	295.099	28.85098										
2.56333	16.068	-1.815	295.099	28.85159										
2.56667	16.022	-1.832	295.083	28.85220										
2.57000	16.053	-1.848	295.068	28.85159										
2.57333	16.037	-1.865	295.068	28.85159										
2.57667	16.083	-1.897	295.068	28.85281										
2.58000	16.022	-1.939	295.053	28.85464										
2.58333	16.068	-1.981	295.038	28.85586										
2.58667	16.053	-2.023	295.038	28.85769										
2.59000	16.114	-2.065	295.053	28.86013										
2.59333	16.068	-2.092	295.053	28.86197										
2.59667	16.160	-2.109	295.022	28.86380										
2.60000	16.175	-2.126	295.007	28.86380										
2.60333	16.175	-2.143	295.007	28.86380										
2.60667	16.175	-2.160	294.992	28.86380										
2.61000	16.221	-2.161	294.977	28.86502										
2.61333	16.251	-2.153	294.961	28.86440										
2.61667	16.190	-2.144	294.961	28.86380										
2.62000	16.190	-2.136	294.961	28.86318										
2.62333	16.221	-2.127	294.961	28.86318										
2.62667	16.190	-2.114	294.946	28.86257										
2.63000	16.129	-2.097	294.946	28.86135										
2.63333	16.190	-2.080	294.977	28.86013										
2.63667	16.190	-2.063	295.022	28.86013										
2.64000	16.160	-2.046	295.038	28.86013										
2.64333	16.221	-2.024	295.038	28.85952										
2.64667	16.190	-1.999	295.053	28.85769										
2.65000	16.144	-1.974	295.068	28.85586										
2.65333	16.205	-1.948	295.068	28.85403										
2.65667	16.144	-1.923	295.053	28.85281										
2.66000	16.083	-1.931	295.053	28.85098										
2.66333	16.144	-1.956	295.068	28.84976										
2.66667	16.099	-1.982	295.068	28.84976										
2.67000	16.037	-2.007	295.053	28.85037										
2.67333	16.114	-2.032	295.038	28.84976										
2.67667	16.053	-2.023	295.038	28.84854										
2.68000	16.007	-1.998	295.053	28.84854										
2.68333	16.037	-1.973	295.068	28.84915										
2.68667	16.099	-1.947	295.068	28.84976										
2.69000	16.037	-1.922	295.083	28.84976										
2.69333	16.083	-1.967	295.114	28.84976										
2.69667	16.144	-2.043	295.129	28.85037										
2.70000	16.129	-2.118	295.129	28.85098										
2.70333	16.114	-2.194	295.114	28.85037										
2.70667	16.160	-2.270	295.114	28.84976										
2.71000	16.144	-2.286	295.129	28.84976										
2.71333	16.129	-2.278	295.129	28.84976										
2.71667	16.144	-2.269	295.114	28.85037										
2.72000	16.190	-2.261	295.099	28.85037										
2.72333	16.144	-2.252	295.099	28.84976										
2.72667	16.175	-2.201	295.099	28.84976										
2.73000	16.175	-2.134	295.099	28.85037										
2.73333	16.221	-2.067	295.083	28.84976										
2.73667	16.129	-1.999	295.099	28.84915										
2.74000	16.129	-1.932	295.114	28.84915										
2.74333	16.160	-1.908	295.114	28.84976										
2.74667	16.099	-1.900	295.099	28.85037										
2.75000	16.099	-1.891	295.083	28.85037										
2.75333	16.114	-1.883	295.083	28.85098										
2.75667	16.175	-1.874	295.083	28.85220										
2.76000	16.144	-1.872	295.068	28.85464										
2.76333	16.205	-1.872	295.022	28.85586										
2.76667	16.205	-1.872	295.007	28.85708										
2.77000	16.205	-1.872	295.007	28.85708										
2.77333	16.144	-1.872	295.007	28.85830										
2.77667	16.129	-1.931	294.977	28.85830										
2.78000	16.175	-2.007	294.977	28.85830										
2.78333	16.129	-2.083	294.992	28.85769										
2.78667	16.129	-2.158	294.992	28.85891										
2.79000	16.175	-2.234	294.977	28.85952										
2.79333	16.144	-2.257	294.961	28.85952										
2.79667	16.099	-2.265	294.961	28.85891										
2.80000	16.144	-2.274	294.977	28.85830										
2.80333	16.099	-2.282	295.007	28.85830										
2.80667	16.099	-2.290	295.007	28.85830										
2.81000	16.129	-2.299	295.007	28.85769										
2.81333	16.175	-2.307	295.007	28.85647										
2.81667	16.144	-2.316	295.007	28.85647										
2.82000	16.190	-2.324	294.977	28.85708										
2.82333	16.205	-2.332	294.961	28.85708										
2.82667	16.190	-2.285	294.977	28.85586										
2.83000	16.083	-2.226	295.007	28.85464										
2.83333	16.129	-2.168	295.022	28.85403										
2.83667	16.129	-2.109	295.007	28.85281										
2.84000	16.068	-2.050	295.007	28.85098										
2.84333	16.129	-2.019	295.022	28.84976										
2.84667	16.144	-1.994	295.038	28.84976										
2.85000	16.083	-1.969	295.038	28.85037										
2.85333	16.129	-1.943	295.053	28.85098										
2.85667	16.129	-1.918	295.053	28.85098										
2.86000	16.099	-1.965	295.053	28.85159										
2.86333	16.175	-2.024	295.053	28.85281										
2.86667	16.190	-2.083	295.022	28.85403										
2.87000	16.190	-2.142	294.992	28.85281										
2.87333	16.236	-2.201	294.992	28.85159										
2.87667	16.190	-2.171	295.007	28.85098										
2.88000	16.160	-2.129	295.022	28.85098										
2.88333	16.190	-2.087	295.022	28.84976										
2.88667	16.190	-2.045	295.038	28.84854										
2.89000	16.144	-2.003	295.053	28.84793										
2.89333	16.190	-2.013	295.068	28.84793										
2.89667	16.144	-2.030	295.038	28.84731										
2.90000	16.099	-2.047	295.038	28.84670										
2.90333	16.037	-2.064	295.053	28.84609										
2.90667	16.053	-2.081	295.083	28.84609										
2.91000	16.114	-2.067	295.083	28.84670										
2.91333	16.129	-2.050	295.083	28.84670										
2.91667	16.175	-2.033	295.099	28.84609										
2.92000	16.190	-2.016	295.129	28.84548										
2.92333	16.175	-2.000	295.129	28.84548										
2.92667	16.099	-2.022	295.114	28.84609										
2.93000	16.083	-2.047	295.114	28.84609										
2.93333	16.099	-2.072	295.114	28.84548										
2.93667	16.053	-2.097	295.114	28.84609										
2.94000	16.068	-2.123	295.114	28.84731										
2.94333	16.114	-2.172	295.083	28.84670										
2.94667	16.175	-2.222	295.068	28.84609										
2.95000	16.099	-2.273	295.083	28.84548										
2.95333	16.175	-2.323	295.083	28.84609										
2.95667	16.160	-2.374	295.068	28.84609										
2.96000	16.190	-2.279	295.068	28.84609										
2.96333	16.129	-2.178	295.083	28.84487										
2.96667	16.160	-2.077	295.099	28.84426										
2.97000	16.175	-1.976	295.099	28.84426										
2.97333	16.160	-1.875	295.083	28.84487										
2.97667	16.129	-1.963	295.099	28.84426										
2.98000	16.175	-2.055	295.114	28.84426										
2.98333	16.144	-2.148	295.099	28.84609										
2.98667	16.129	-2.240	295.068	28.84731										
2.99000	16.190	-2.333	295.053	28.84670										
2.99333	16.190	-2.301	295.038	28.84670										
2.99667	16.190	-2.267	295.038	28.84793										
3.00000	16.205	-2.233	295.053	28.84854										
3.00333	16.221	-2.200	295.053	28.84854										
3.00667	16.190	-2.166	295.053	28.84854										
3.01000	16.160	-2.209	295.083	28.84854										
3.01333	16.175	-2.251	295.083	28.84915										
3.01667	16.160	-2.293	295.068	28.85037										
3.02000	16.144	-2.335	295.068	28.85037										
3.02333	16.221	-2.376	295.083	28.84976										
3.02667	16.190	-2.376	295.099	28.84976										
3.03000	16.175	-2.376	295.099	28.85037										
3.03333	16.236	-2.376	295.083	28.85098										
3.03667	16.175	-2.376	295.068	28.85098										
3.04000	16.099	-2.376	295.068	28.85098										
3.04333	16.129	-2.367	295.053	28.85159										
3.04667	16.129	-2.359	295.038	28.85220										
