TITLE	231114_20mM_HEPES_10mm-cuvette-abs
DATA TYPE	
ORIGIN	JASCO
OWNER	
DATE	23/11/14
TIME	16:13:06
SPECTROMETER/DATA SYSTEM	
LOCALE	1033
RESOLUTION	
DELTAX	-0.1
XUNITS	NANOMETERS
YUNITS	ARBITRARY UNITS
FIRSTX	  350.0000
LASTX	  200.0000
NPOINTS	    1501
FIRSTY	     0.93431
MAXY	     4.95016
MINY	    -5.17613
XYDATA
287.7000	0.839785	0.699522
287.6000	0.834798	0.699588
287.5000	0.826254	0.699685
287.4000	0.815105	0.699806
287.3000	0.804623	0.699956
287.2000	0.790932	0.700093
287.1000	0.779163	0.700243
287.0000	0.761925	0.700387
286.9000	0.746359	0.700533
286.8000	0.73497	0.70066
286.7000	0.725126	0.70077
286.6000	0.719722	0.700866
286.5000	0.716494	0.700922
286.4000	0.713446	0.700953
286.3000	0.710403	0.700967
286.2000	0.709424	0.700987
286.1000	0.703899	0.700981
286.0000	0.696695	0.700962
285.9000	0.681485	0.700939
285.8000	0.670031	0.700917
285.7000	0.658237	0.700868
285.6000	0.651612	0.700848
285.5000	0.646802	0.700829
285.4000	0.639164	0.700823
285.3000	0.635252	0.700791
285.2000	0.628063	0.700765
285.1000	0.62309	0.700743
285.0000	0.6183	0.700733
284.9000	0.616584	0.700723
284.8000	0.617817	0.700714
284.7000	0.611748	0.700699
284.6000	0.60694	0.700677
284.5000	0.606743	0.700661
284.4000	0.603726	0.700639
284.3000	0.597577	0.70064
284.2000	0.58877	0.700639
284.1000	0.575227	0.700645
284.0000	0.560312	0.700649
283.9000	0.546088	0.700633
283.8000	0.535041	0.700629
283.7000	0.524935	0.700626
283.6000	0.517339	0.700595
283.5000	0.513092	0.700581
283.4000	0.507716	0.70057
283.3000	0.504216	0.700579
283.2000	0.499415	0.700573
283.1000	0.491006	0.700564
283.0000	0.468606	0.70054
282.9000	0.448421	0.70052
282.8000	0.428753	0.700511
282.7000	0.406824	0.700486
282.6000	0.388787	0.700479
282.5000	0.371252	0.700485
282.4000	0.356306	0.700496
282.3000	0.340736	0.700512
282.2000	0.326195	0.700521
282.1000	0.314881	0.700534
282.0000	0.302112	0.700549
281.9000	0.293613	0.700565
281.8000	0.28024	0.700578
281.7000	0.271926	0.700605
281.6000	0.263663	0.700627
281.5000	0.255793	0.700664
281.4000	0.249291	0.700705
281.3000	0.246019	0.700745
281.2000	0.242195	0.700778
281.1000	0.240355	0.70081
281.0000	0.243219	0.700858
280.9000	0.244522	0.700896
280.8000	0.249778	0.700936
280.7000	0.253854	0.700977
280.6000	0.260548	0.701014
280.5000	0.268454	0.701069
280.4000	0.281559	0.701138
280.3000	0.298591	0.701212
280.2000	0.313768	0.701289
280.1000	0.320104	0.701346
280.0000	0.317273	0.701399
279.9000	0.309612	0.701462
279.8000	0.304744	0.701532
279.7000	0.301333	0.701597
279.6000	0.301973	0.701674
279.5000	0.305235	0.701738
279.4000	0.30792	0.701805
279.3000	0.309367	0.701877
279.2000	0.31005	0.701947
279.1000	0.316439	0.702035
279.0000	0.327872	0.702121
278.9000	0.336504	0.702217
278.8000	0.344779	0.702324
278.7000	0.356182	0.702433
278.6000	0.363585	0.702541
278.5000	0.372559	0.702662
278.4000	0.378236	0.702772
278.3000	0.378643	0.702879
278.2000	0.375522	0.70299
278.1000	0.371845	0.703105
278.0000	0.366917	0.703228
277.9000	0.360754	0.703358
277.8000	0.351842	0.703478
277.7000	0.33761	0.703614
277.6000	0.324226	0.703727
277.5000	0.316658	0.703861
277.4000	0.313564	0.703988
277.3000	0.311248	0.704127
277.2000	0.303398	0.704282
277.1000	0.301222	0.704435
277.0000	0.304979	0.704597
276.9000	0.308176	0.704775
276.8000	0.302289	0.704935
276.7000	0.294359	0.705094
276.6000	0.289888	0.705257
276.5000	0.286135	0.705432
276.4000	0.287339	0.705614
276.3000	0.299498	0.705814
276.2000	0.302646	0.706012
276.1000	0.30771	0.70621
276.0000	0.316794	0.706415
275.9000	0.325799	0.70661
275.8000	0.335409	0.706817
275.7000	0.342905	0.707018
275.6000	0.350746	0.707232
275.5000	0.363819	0.707466
275.4000	0.378008	0.707698
275.3000	0.384882	0.707925
275.2000	0.390145	0.708167
275.1000	0.394339	0.708411
275.0000	0.397286	0.708647
274.9000	0.39722	0.708879
274.8000	0.399559	0.709116
274.7000	0.404748	0.709372
274.6000	0.405691	0.709624
274.5000	0.408517	0.709885
274.4000	0.410677	0.710153
274.3000	0.41031	0.71044
274.2000	0.408939	0.71073
274.1000	0.403645	0.711016
274.0000	0.406407	0.711328
273.9000	0.413167	0.711648
273.8000	0.419657	0.71194
273.7000	0.422845	0.712241
273.6000	0.420873	0.712548
273.5000	0.417495	0.712864
273.4000	0.421835	0.713198
273.3000	0.427903	0.713542
273.2000	0.434177	0.713892
273.1000	0.439483	0.714254
273.0000	0.444904	0.714615
272.9000	0.436803	0.714977
272.8000	0.427956	0.715367
272.7000	0.425047	0.715758
272.6000	0.433157	0.716184
272.5000	0.442106	0.716619
272.4000	0.44215	0.717066
272.3000	0.439079	0.717498
272.2000	0.43772	0.717937
272.1000	0.433388	0.718369
272.0000	0.436442	0.718822
271.9000	0.443788	0.719288
271.8000	0.45057	0.719768
271.7000	0.45716	0.720264
271.6000	0.46528	0.72076
271.5000	0.469869	0.721267
271.4000	0.47919	0.721784
271.3000	0.494909	0.722316
271.2000	0.51131	0.722848
271.1000	0.531074	0.7234
271.0000	0.550757	0.723953
270.9000	0.56717	0.724527
270.8000	0.58376	0.725109
270.7000	0.597654	0.725692
270.6000	0.606465	0.726293
270.5000	0.614054	0.726891
270.4000	0.618883	0.727507
270.3000	0.622914	0.728131
270.2000	0.623608	0.728757
270.1000	0.628299	0.729389
270.0000	0.625199	0.730038
269.9000	0.61559	0.730686
269.8000	0.611108	0.731353
269.7000	0.607276	0.732035
269.6000	0.60451	0.732713
269.5000	0.610799	0.73341
269.4000	0.621398	0.734118
269.3000	0.629748	0.734837
269.2000	0.630128	0.735562
269.1000	0.62962	0.736294
269.0000	0.629294	0.737043
268.9000	0.628735	0.7378
268.8000	0.622137	0.738555
268.7000	0.619278	0.739325
268.6000	0.620229	0.740128
268.5000	0.625788	0.740936
268.4000	0.635837	0.741767
268.3000	0.640737	0.7426
268.2000	0.645877	0.74343
268.1000	0.646595	0.744266
268.0000	0.641924	0.745129
267.9000	0.645267	0.745995
267.8000	0.647547	0.746881
267.7000	0.652551	0.747784
267.6000	0.657425	0.748687
267.5000	0.668675	0.749594
267.4000	0.670263	0.750517
267.3000	0.665485	0.751426
267.2000	0.65347	0.752348
267.1000	0.642941	0.753292
267.0000	0.643679	0.754253
266.9000	0.646064	0.755225
266.8000	0.651647	0.756214
266.7000	0.65465	0.757199
266.6000	0.657519	0.758194
266.5000	0.656442	0.759191
266.4000	0.653643	0.760209
266.3000	0.648934	0.76123
266.2000	0.653734	0.762257
266.1000	0.656467	0.76328
